,album,album_id,artist,artist_id,duration_ms,id,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
98,Wide Awake,0fb2eM67flCDTIwdg4P7KK,Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,344573,58fhd4lGAudPcnfY9oenp1,Without Me,51,0.757,0.47,0.351,1.32e-06,7,0.556,-9.385,1,0.034,152.013,0.392
99,Ledges,27VFXuIlqXgZeIImVfjszW,Noah Gundersen,34482S5nfxR441wcnVfrHi,243773,57FqmzNGTziRPCyuqaUrHo,First Defeat,51,0.858,0.519,0.214,0.0021,5,0.118,-11.243,1,0.0298,144.411,0.229
100,Spotify Singles,3r2nsltTqzo00OsH4aty5a,I'm With Her,3oXddLOOjkoUuC2sX1RMdr,180581,5ou4c3qI8EvtpwsvYIM4L4,I-89 - Recorded At Spotify Studios NYC,49,0.818,0.581,0.375,1.05e-06,7,0.109,-11.591,0,0.0359,89.582,0.649
101,Golden Hour,7f6xPqyaolTiziKf5R5Z0c,Kacey Musgraves,70kkdajctXSbqSMJbQO424,246133,6ET9kf9riLETWs9lePUEAI,Slow Burn,70,0.462,0.555,0.43,0.000191,2,0.0869,-9.105,1,0.0295,147.613,0.274
102,Not Even Happiness,4D0slaYPm4oiwFRlv10rJz,Julie Byrne,10duXbKJkvdGK5RgktEnxV,242387,7pT3faDXSC5tNAlIKmtrYf,Follow My Voice,54,0.959,0.408,0.0811,4.38e-05,2,0.133,-14.655,1,0.0402,111.263,0.177
103,Dead & Born & Grown,1IR46DEVTDB30vPKMIA6L9,The Staves,5G49Sq5mMzAkGL4ZP6eVPY,246413,6x7oPOBrfsqx9WbON5X1go,Mexico,48,0.964,0.558,0.117,0.000686,5,0.0847,-16.958,1,0.0345,131.847,0.174
104,Nation Of Two,5f6Eu9QtujgGggq5qbbycV,Vance Joy,10exVja0key0uqUkk6LJRT,200066,6KxtHlxcVPyusnlLjC7jdG,Where We Start,49,0.882,0.662,0.384,6.38e-05,2,0.122,-6.198,1,0.0288,120.117,0.186
105,Waves (Guitar Acoustic),2hrk8YSXUJJrhTnTTF8Bqw,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,248427,0SUih4u16BlTsIDyB7J0SU,Waves - Guitar Acoustic,53,0.935,0.412,0.285,0.0,11,0.11,-9.918,0,0.0444,151.739,0.377
106,Sorrow (Acoustic),3T70FnpPiuMgle8JKzpzJk,Wilderado,1Tp7C6LzxZe9Mix6rn4zbI,180706,0c5jwdFCYNXujjK785yYrI,Sorrow - Acoustic,6,0.921,0.567,0.224,0.0,0,0.102,-10.558,1,0.0288,143.982,0.292
107,Tugboats - EP,4YWD3lW1stJ601JlsaBOJ5,The Brother Brothers,7bsyET4aRFBJ9dOtGeHCX5,227152,0o7UJe1SQW8kAPNSGU6FVY,Tugboats,43,0.787,0.5,0.201,0.0,2,0.184,-6.838,1,0.0335,119.718,0.436
108,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),2uMaCzN7a35J3I3qceso0c,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,248964,0oTtnnedK0C4unALxVTPhz,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),60,0.94,0.365,0.273,0.431,4,0.109,-16.526,0,0.038,132.285,0.238
109,Old Sea Brigade,4sRSCsGsXFMeOTmQ2G6sPV,Old Sea Brigade,6vUNwmljZAcn7tNtUoxG45,185746,1H56ffyFrFcvMEWUg3WFbM,Love Brought Weight,61,0.699,0.367,0.326,0.358,7,0.0759,-15.605,1,0.0344,116.659,0.064
110,C-Sides,446uL6pnfKQw5IIBwV7jMk,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,228481,3FWWh7YVaOwq1PurKgLWnh,Scotland,56,0.0163,0.581,0.604,0.0321,10,0.106,-9.303,0,0.0256,96.97,0.208
111,Portland,0F1lJ6QmJUMcIMiTE3fBZP,Andrea von Kampen,6ps9u0MZquDDBReh8XuBeY,228389,52EUFsBXu1FG5iTnTE9W2M,Portland,45,0.872,0.326,0.221,0.0231,11,0.11,-13.303,1,0.0346,73.577,0.134
112,Edges Run,2lkaT5goLtwJKxW4EM7Ou4,Mipso,5Bcrb5qQMVTEbJ43fdIS4A,176653,5AFQDxw3cN0whBaFmQnEb4,Take Your Records Home,43,0.941,0.493,0.185,3.24e-05,6,0.116,-12.334,1,0.0295,131.527,0.276
113,Back to Tennessee,6wXcYqIiXETdVMD0GwnI4G,Josiah and the Bonnevilles,3FMcVBx2TMq2f5gEPcUieC,216146,6yVZtPADFaHeYpeAS45Gz2,Back to Tennessee,6,0.306,0.458,0.453,1.11e-05,2,0.149,-8.545,1,0.0278,91.779,0.224
114,My Mother the Moon,4dN53nS6qFV78cpbX24X6P,Dead Horses,4dcU7cmzO3GECQGSKwl92z,206493,4i3QIg75ryI3X7N06zlhiI,"A Petal Here, a Petal There",42,0.529,0.452,0.698,0.000646,7,0.0687,-7.903,1,0.0302,141.53,0.563
115,The Barrel,6GO0ZV4w1GHfksdyBiEAY0,Aldous Harding,3lmR0qMiGuoIF9UC54egcG,219510,5ptT7iorqwpxAtZzVuIei0,The Barrel - Edit,57,0.743,0.738,0.423,7.96e-05,11,0.119,-8.192,1,0.0332,87.066,0.612
116,The Rains,2yYjpXzVcJhQ2D0e9dkwjX,Henry Jamison,2XdtmipGVPmA62ptDgX8QC,211794,5Wvf91821sBE8aErRtpfRN,The Rains,14,0.648,0.689,0.399,0.0167,6,0.0704,-10.906,1,0.028,117.027,0.432
117,Bathing Beach,4vGuMdwnxc6X8izbVS6MTN,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,257533,7qH9Z4dJEN0l9bidizW7fq,Anchor,70,0.803,0.457,0.408,0.884,9,0.126,-11.474,1,0.0307,117.052,0.128
118,Spotify Sessions,0YneOS1OMqNFfnOTtccqwv,First Aid Kit,21egYD1eInY6bGFcniCRT1,304226,7exdcu9SmgcrZ7hW9ZdcYo,Emmylou - Spotify Sessions,54,0.142,0.336,0.647,0.00616,6,0.826,-7.718,1,0.039,94.948,0.207
119,Snow,19KbCZVQpfC3eyD4Db3Vrq,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,264000,33ZjZqqFuGRTPjNVqO0h8o,Nothing Else,48,0.883,0.707,0.302,0.0349,4,0.102,-13.582,1,0.0398,123.987,0.369
120,The Harrow & The Harvest,5uz9hkZeN7l5KHtmMDqgR0,Gillian Welch,2H5elA2mJKrHmqkN9GSfkz,292160,3FJ46AfhOr2TyfhVTlK1sj,Hard Times,43,0.981,0.627,0.18,0.000373,6,0.107,-11.696,1,0.0376,134.247,0.466
121,The Hurting Kind,41Rw7SEO6OYejjIoYcvDuW,John Paul White,1yDI9pWnlrJmi9kZn3gkCb,237328,2I79gmWabwQfx6DiSyZeTK,James,39,0.762,0.568,0.194,0.000272,7,0.116,-14.297,1,0.0298,105.829,0.147
122,Stranger in the Alps (Deluxe Edition),1p16WxrdVBNIAAxbpZMWJR,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,264452,2JxSX1MtCIAxHGlas7ysJs,Motion Sickness (Demo - Bonus Track),53,0.954,0.353,0.239,3.68e-05,1,0.131,-11.059,1,0.0296,95.136,0.159
123,The Doubles,1qGM9zumfbz1UjQ1DQO83V,Matt the Electrician,4OqDaxbU5qV78AIr6HneTn,264866,3IMVnJdSxf273uAT13oWVV,The Bear (Trio),43,0.897,0.604,0.11,0.0,4,0.118,-12.46,1,0.044,142.812,0.411
124,My Arms Were Always Around You,52s6f0gzHwR6MpgCMCtFQc,Peter Bradley Adams,0CdbG1eHVjqjkQsGoH2u1V,200800,02a2RQEICEzbdPPYh0aLnJ,My Arms Were Always Around You,62,0.724,0.643,0.436,0.459,1,0.11,-12.245,1,0.0273,91.485,0.422
125,Top to Toe,0QdnZNP2WTEGrmKSyMZ6d1,Fenne Lily,7iPH2BRBF9wKa6ljxvdext,216415,1I6hI9D2b1UXZUGoP8ixM0,Top to Toe,57,0.908,0.569,0.184,0.0,1,0.114,-12.842,1,0.0584,110.916,0.309
126,Been on Your Side,6PuVP3H5LwsKWUy9wytMVo,Courtney Hartman,0cncMmardvNmaTb9Jnq8w7,157068,1qIktGpjJbiikPxFDbuh1L,Wayside,48,0.939,0.629,0.23,0.00123,10,0.123,-12.604,1,0.0364,117.177,0.62
127,Chemicals,2aInGJWGVkBDcMZZfYVvA1,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,199906,2wDuq7nBkGJjO4ykq3aJ4D,Chemicals,65,0.885,0.608,0.238,0.125,0,0.111,-13.604,1,0.0434,78.013,0.27
128,Smoke (Acoustic),4T9aGWicnCbNrfPrFvHrWH,Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,152320,4WkXg0OeMYPY7oM9ZRq6mm,Smoke - Acoustic,33,0.778,0.528,0.3,0.152,7,0.317,-14.82,1,0.0389,86.009,0.259
129,Stay Alive (From The Secret Life Of Walter Mitty),4cqXElyn3SU9jYbMhGFML2,José González,6xrCU6zdcSTsG2hLrojpmI,266906,6QHGyXR0m3PDStlyHN8dYK,Stay Alive,18,0.702,0.716,0.301,0.145,6,0.0885,-12.081,1,0.0365,129.997,0.329
130,Where's My Love (Acoustic),2u0MG5q7xctOMwx2q9Tm4o,SYML,6AyATGg7mDgBlZ4N5uNog0,239880,6lvGthAouA0KfQ29tz4XAt,Where's My Love - Acoustic,11,0.891,0.554,0.226,0.0321,3,0.107,-11.323,1,0.0281,104.005,0.229
131,Canary / The Trouble with Wanting,20bxQ8Jv6hHhc53KFApRuL,Joy Williams,4TCXgdDPm10ensLNCVnIYa,235586,0a1Jael2mnrkLTyPetixjh,The Trouble with Wanting,21,0.912,0.396,0.198,0.0,2,0.0972,-9.096,1,0.031,138.624,0.19
132,Sleeping Operator,3heNYqE1CUM8WlJGm6UPEj,The Barr Brothers,4OyRutd80DZC22C4pl63l7,230520,1NCAKlp1bFHYbSSDQxfbJ1,Even The Darkness Has Arms,18,0.813,0.513,0.662,0.18,11,0.288,-12.787,1,0.0435,101.275,0.734
133,13 Reasons Why (Season 2),4RpgjxgSxcRwGNuWnImneN,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,208173,0jZO7p0nBUi9VHedWUBS9l,The Night We Met (feat. Phoebe Bridgers),72,0.962,0.424,0.437,0.336,2,0.664,-8.588,1,0.0355,174.127,0.131
134,The Nashville Sound,0gYLr4tpPpRrPg2WIS64jw,Jason Isbell and the 400 Unit,3Lg3FGwBxOGuefqekQzRUf,215563,250RLekaiL1q9qZer975Eg,If We Were Vampires,66,0.824,0.629,0.208,3.7e-06,5,0.107,-16.225,1,0.0324,96.609,0.685
135,Woodland - EP,5l8axHOB8sCsWqfK5XVtbF,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,210080,41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,72,0.882,0.592,0.416,0.000586,1,0.112,-9.794,1,0.0246,96.002,0.417
136,Colony of Bees,22ydepp9MkmGOVOG89v9DU,Beta Radio,0syIRg9MPSpJIC0QCPUaHB,219480,4ZeCZyI1Zhh1tVkThl34px,On the Frame,48,0.92,0.716,0.307,0.000456,5,0.0905,-13.988,1,0.0402,140.027,0.5
137,Heaven Depends,3TZjNSWnlMnNiQGJtwoGp5,Lorkin O'Reilly,4NQg2mwGxphbDjrkc1Rb6l,148768,5pZBaCY6CWL5hd4k5SmJcq,Ribcage,40,0.929,0.428,0.141,0.209,1,0.119,-16.872,1,0.035,165.042,0.503
138,Ancient Transition,34OgX0UTWfVQtXHIntUsLT,Beta Radio,0syIRg9MPSpJIC0QCPUaHB,292520,3dr8xPneQCutILjSfFBHiN,On Your Horizon,51,0.798,0.281,0.294,0.273,9,0.0869,-15.026,0,0.0304,91.351,0.236
139,da Costa Deluxe,2JPABhQendr6PM7QmR8iLR,Anthony da Costa,59FeKdChfWED6sfb6QQbzj,259798,0n5BiC98D3E0EZimzsboGW,You’re Free Now (feat. Sarah Jarosz),47,0.846,0.408,0.24,0.00254,4,0.104,-13.522,1,0.0307,147.585,0.434
140,The Stray Birds,2x0Qf4JKbzTxJHX66XBr0t,The Stray Birds,6cPMzk1hDgzdIe8vkAhcNM,212026,1Bx9I2NyzUpTfmpAQ4BSsR,Dream in Blue,55,0.71,0.45,0.324,0.000679,2,0.176,-11.234,1,0.037,179.133,0.354
141,Spotify Sessions,1nwW3p2Xq5BzSwGccjxWUr,Villagers,2m1l9MLSslzup4vvokKgvQ,219093,0kb10fZdI2pvDKY3zc0Gs1,Nothing Arrived - Live from Spotify London,7,0.929,0.572,0.426,0.00184,7,0.676,-11.633,1,0.0394,102.694,0.43
142,Caamp,4bYZ9xpRDgpOn6qUWLngTr,Caamp,0wyMPXGfOuQzNR54ujR9Ix,129463,3HAgxyWGeJtIVabS2mTREt,Vagabond,66,0.766,0.571,0.399,0.0146,4,0.0926,-11.919,1,0.0364,141.922,0.611
143,Spotify Singles,774yLThHwXXqrrH2bgF912,Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,193671,4muAGMNipTEtIoYfMa9QL0,Amsterdam - Recorded at Spotify Studios NYC,32,0.909,0.532,0.317,0.0277,0,0.11,-10.693,1,0.0309,140.671,0.28
144,If You Leave,2Y3kTeMHY7GZAvyNwV1jIH,Daughter,46CitWgnWrvF9t70C2p1Me,253013,1vyrrrnb7182SL6iOMor3O,Youth,13,0.88,0.402,0.539,0.0065,0,0.117,-11.062,1,0.043,146.526,0.371
145,Without/Within,6EzQDWzLzd7eYAW1hfJxSM,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,305001,2v162mDpVPU2tUhKZtgjpV,Sophie,58,0.819,0.59,0.28,0.00789,11,0.195,-13.253,0,0.0357,144.003,0.326
146,Ancient Transition,34OgX0UTWfVQtXHIntUsLT,Beta Radio,0syIRg9MPSpJIC0QCPUaHB,178613,4ZlDv7wSEWFbNQtVqAWdU0,Realistic City Living,45,0.527,0.541,0.222,0.0632,0,0.0969,-15.318,1,0.0365,99.961,0.311
147,This Empty Northern Hemisphere,06UoTVgpPiGnRPGjowrG3g,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,217466,3Kj2EWpIBnvETsYq4cq0IH,Big Black Car,66,0.897,0.572,0.183,0.00275,3,0.103,-16.069,1,0.0323,110.029,0.404
148,Ready Reckoner,41XpCXgFySfsKBgtFRpvxK,Courtney Hartman,0cncMmardvNmaTb9Jnq8w7,302960,588oFEJjaq8zNXj1zCQtyQ,Here's to the Ones,20,0.861,0.48,0.235,0.0033,10,0.114,-13.446,1,0.029,136.1,0.141
149,Hozier,04E0aLUdCHnhnnYrDDvcHq,Hozier,2FXC3k01G6Gw61bmprjgqS,240146,0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,21,0.951,0.415,0.11,0.00236,1,0.0962,-14.901,1,0.0388,81.876,0.234
150,Sense of Home,4uJY9pRMcABooRV50bf9Wu,Harrison Storm,5Ld19xtpAR80G2boTcHaVx,265840,68wibJU4yMiqNX79IaLAsN,Sense of Home,65,0.892,0.565,0.207,1.8e-06,3,0.102,-10.926,1,0.032,140.068,0.0904
151,A Book Like This,0F7YdpujZTc3Zjh9HcpKmu,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,225666,7DkFhmZ98yCgGNMa8cOPsg,Mango Tree,11,0.832,0.592,0.426,0.0908,2,0.115,-15.107,0,0.0305,107.747,0.285
152,C-Sides,446uL6pnfKQw5IIBwV7jMk,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,201085,5yWCq9N7kIy6DpqXnGilSG,Visions of China,57,0.93,0.624,0.193,2.79e-05,4,0.102,-10.53,0,0.0309,125.017,0.269
153,Loma Vista,14SCnv027L0HidHq0URIDu,Family of the Year,7zsin6IgVsR1rqSRCNYDwq,190280,6GRDI9suQHikFP6euIXnpq,Hero,64,0.213,0.341,0.539,6.44e-05,5,0.109,-5.76,1,0.0265,174.564,0.267
154,Dermot Kennedy,0JF97yTibdYQh25AaFuioF,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,285644,6Rk9OCPLRprxsMmYgnU1UF,For Island Fires and Family,65,0.893,0.474,0.217,5.46e-05,10,0.104,-13.271,1,0.0891,102.274,0.237
155,Thousand (acoustic),2Xi1N0ITpSzirX15uhBFpI,Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,202720,0NSqOUjf55rgVEqN7e9fhb,Thousand - Acoustic,52,0.957,0.477,0.0785,0.00302,1,0.0703,-18.083,1,0.0367,109.482,0.192
156,Spotify Singles,79Eaui1AldvjTjHIY7V6vu,Ray LaMontagne,6DoH7ywD5BcQvjloe9OcIj,307534,1xYMyM7MxFi4OuzDA2op9Q,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,61,0.517,0.55,0.334,0.000169,10,0.101,-10.73,1,0.0288,72.235,0.143
157,Every Kingdom,57PgT4iuDurzlJnkYjrpce,Ben Howard,5schNIzWdI9gJ1QRK8SBnc,328506,3CAX47TnPqTujLIQTw8nwI,Old Pine,70,0.45,0.401,0.364,0.0503,5,0.162,-10.836,1,0.033,129.568,0.224
158,Call My Name (Acoustic),1LqBXlceuWPGSLfxtQnikA,I'm With Her,3oXddLOOjkoUuC2sX1RMdr,197458,3cTbjXWKsCm1hg3TrUlFXC,Call My Name - Acoustic,57,0.93,0.57,0.186,0.0,8,0.115,-10.603,1,0.0318,76.45,0.319
159,Siren Song,2muIm4KF0yGt8T630su2Vq,The Brother Brothers,7bsyET4aRFBJ9dOtGeHCX5,183767,3nKCmdfFSB49NPGRsfD4wh,Siren Song,63,0.988,0.542,0.155,0.0155,2,0.108,-12.924,0,0.0298,78.088,0.247
160,Olalla,7ezEVlzMBGfVkGWuwcINqY,Blanco White,3ccVtqcqedranb7y8eywJ5,247373,4d4OJTq2Yl7TyiuGMLxa1h,Olalla,36,0.662,0.572,0.409,0.296,3,0.125,-11.384,1,0.0377,129.983,0.351
161,Spotify Sessions,5ota1DtixKfUcrsiazzgcK,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,174373,6itWAD2WxmAVQgWuk85yXx,Stay With Me - Live From Spotify Berlin,54,0.808,0.529,0.0964,0.0628,0,0.709,-22.052,1,0.0459,151.286,0.142
162,Bite,7wk5T0X8Op7jvjOIOIXAWZ,Charlie Cunningham,78CiW0UJbHspFaVuVexOK6,219013,0ZqW2Io1QDmy0R7GffmeSC,Don't Go Far,21,0.902,0.622,0.312,0.401,4,0.109,-16.105,1,0.0315,80.514,0.228
163,First Mind,0ntJpgznXrZ6Qc8wTxtcXh,Nick Mulvey,3x8FbPjh2Qz55XMdE2Yalj,252960,1QJnDJuYOGj05iSc4eWGr5,Fever To The Form,65,0.795,0.358,0.546,0.0586,0,0.111,-8.927,0,0.0296,106.489,0.264
164,Front Porch,0vK1POb7cjZdlZkShnqEDu,Joy Williams,4TCXgdDPm10ensLNCVnIYa,231813,5sVyefkGgQeYCgnqr4KslQ,Front Porch,65,0.887,0.567,0.224,0.0,1,0.109,-10.024,1,0.0299,124.44,0.2
165,Evening Machines,5K7PZiOlAn8sxxhh0QTFuJ,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,272346,7gDNQLV9cr8449LFrQbk5J,San Luis,68,0.86,0.567,0.434,0.257,7,0.115,-12.755,0,0.0349,82.459,0.254
166,Tomb,0H3WQSbJ7SgZtB35BEOP9P,Angelo De Augustine,0W79ONUwHoehEib1nRXlmi,205657,61E4DgklZb36Oxn8el9NNy,"You Needed Love, I Needed You",52,0.928,0.54,0.18,0.00498,2,0.109,-13.982,1,0.0422,88.985,0.535
167,Adaptations,75KCEmU9IxlwClwPnM4KEC,Maya De Vitry,183NiypM74rwjSbeava1pq,232825,2soMAWI1jlM8O1YUF4e1LB,Go Tell a Bird,48,0.693,0.445,0.332,0.00659,7,0.0987,-11.181,1,0.0306,109.549,0.297
168,In the Waiting,0DTXDUMJhpH0dtHlvUGXVd,Kina Grannis,7h4j9YTJJuAHzLCc3KCvYu,198403,0c99BUd87HQfzgUUQqRyds,For Now,65,0.926,0.397,0.249,0.0,5,0.115,-10.484,1,0.0394,79.614,0.329
169,"Wasteland, Baby!",2c7gFThUYyo2t6ogAgIYNw,Hozier,2FXC3k01G6Gw61bmprjgqS,298880,083PU4XnYAOMAGVruma3vb,Shrike,64,0.494,0.506,0.275,0.00377,7,0.101,-8.464,0,0.0292,153.769,0.0639
170,All That You Can't Leave Behind,7gskILm9UyDvFlmmAoqn2g,U2,51Blml2LZPmy7TTiAg47vQ,246400,1VuBmEauSZywQVtqbxNqka,Beautiful Day,64,0.0144,0.537,0.921,0.00479,2,0.382,-6.474,1,0.0481,136.264,0.467
171,Speak Now (Deluxe Edition),5EpMjweRD573ASl7uNiHym,Taylor Swift,06HL4z0CvFAxyc27GXpf02,230706,6LZaxlycSWrJZ4Volb25qx,Mine,55,0.00265,0.624,0.757,1.87e-06,7,0.189,-2.94,1,0.0296,121.07,0.658
172,Let Go,3zXjR3y2dUWklKmmp6lEhy,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,244506,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,78,0.0572,0.585,0.776,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,0.427
173,Daughtry (Deluxe Edition),6ii8Ja21xLGkFH8CQ6bKjj,Daughtry,5P5FTygHyx2G57oszR3Wot,255666,2mobr1UlKjhxDTOVqng3jw,Home,56,0.00217,0.443,0.853,1.77e-06,6,0.198,-3.885,1,0.0361,143.986,0.338
174,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,223043,39jXnbACjiaiTwwhsr5sY5,Too Much To Ask,75,0.381,0.509,0.538,0.0,0,0.13,-6.456,1,0.0397,153.711,0.178
175,Taking Chances,4qarlnAc2Iya4aIbd8anzv,Céline Dion,4S9EykWXhStSc15wEx8QFK,242066,3KIvKFYE2vsvIhOc1rq4lp,Taking Chances,20,0.0198,0.266,0.536,0.0,2,0.157,-5.613,1,0.0357,176.063,0.25
176,cradlesong,72aNaOna8AV0GZADXRbFlX,Rob Thomas,3aBkeBhwadnWMWoVJ2CxJC,280000,3LtwmK1OfN0dGs9jf3qSjn,Her Diamonds,61,0.0159,0.555,0.924,0.0,7,0.075,-4.93,1,0.0604,87.606,0.865
177,Jealous,2JgVVnno2fzdmV1BqwdQBi,Labrinth,2feDdbD5araYcm6JhFHHw7,287693,4L2K7JKseFCBoHMZEAszW0,Jealous,79,0.873,0.435,0.155,0.0,1,0.107,-8.948,1,0.046,128.532,0.0935
178,Train,01aoYWjhjshlHf5vJNYb03,Train,3FUY2gzHeIiaesXtOAdB7A,239933,4ocbH5ZJqajZIpUrqRUoue,Meet Virginia,66,0.0863,0.675,0.553,7.58e-06,7,0.118,-7.775,1,0.0486,90.02,0.594
179,Dizzy up the Girl,4UMjBXcRqIgMZ1XumU2x5T,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,212066,0nnwn7LWHCAu09jfuH1xTA,Slide,70,0.00483,0.395,0.843,0.0,8,0.0404,-4.476,1,0.0374,112.423,0.481
180,Sigh No More,6w5W6ZGTvDsppKUOiGMuMo,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,217986,7IxVWmdabNVhfLBV3JD0nJ,The Cave,68,0.0464,0.595,0.506,0.000138,4,0.107,-9.682,1,0.0388,141.981,0.346
181,The Fray,3ibdlhMmbFPMYoWvwHCzI3,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,241853,4IoYz8XqqdowINzfRrFnhi,You Found Me,74,0.0187,0.338,0.803,0.0,8,0.136,-5.412,0,0.0413,151.994,0.4
182,"Oh, What A Life",0V4laGZGshNCpurfIdUhHv,American Authors,0MlOPi3zIDMVrfA9R04Fe3,194240,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,77,0.0629,0.673,0.902,0.000174,2,0.0552,-2.378,1,0.0347,100.016,0.521
183,Yourself Or Someone Like You,4vUXTcKz7tXxrNl84meN6i,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,225946,5vYA1mW9g2Coh1HUFUSmlb,3AM,69,0.00573,0.521,0.673,0.0,8,0.12,-8.685,1,0.0284,108.031,0.543
184,Stop All The World Now,0bQBS1GmZ2sqbHcqiQnldn,Howie Day,0ekbDNE2eOq8QiaXM34wer,249120,6dwkFmLUz6hx2CZG2EqLol,Collide,67,0.222,0.636,0.625,5.35e-05,11,0.119,-7.895,1,0.0277,93.931,0.342
185,Take Me Home: Yearbook Edition,5SxEsi1PNyo1XfEKDYcFKF,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,219640,7kSLdGdXLey7pzLsWpdg1h,Little Things,76,0.788,0.707,0.222,0.0,7,0.205,-11.716,1,0.0329,110.095,0.556
186,It's Time,2koUTBXkwUt2uJYv0uezHx,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,225906,4wLZ4zPM9c4oe1VV8ejdWV,Home,63,0.844,0.608,0.37,1.87e-05,7,0.112,-9.207,1,0.0306,127.631,0.349
187,G I R L,2lkQd5T32QHDOfFkEIPJKz,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,232720,5b88tNINg4Q4nrRbrCXUmg,"Happy - From ""Despicable Me 2""",79,0.219,0.647,0.822,0.0,5,0.0908,-4.662,0,0.183,160.019,0.962
188,A Boy Named Goo,1JjGR7DtSA3aRpG99KbhxJ,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,270000,1G8jae4jD8mwkXdodqHsBM,Name,67,0.0691,0.464,0.701,0.00182,9,0.0766,-5.943,1,0.0341,73.97,0.407
189,Waking Up,2pLAOZiilrhOrTQNqrF8qr,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,253306,6OtCIsQZ64Vs1EbzztvAv4,Good Life,71,0.0929,0.636,0.699,0.0,6,0.115,-7.687,1,0.0551,94.966,0.637
190,The Reminder,7bTdGfczXffzzNE9ssJj4Z,Feist,6CWTBjOJK75cTE8Xv8u1kj,183666,2CzWeyC9zlDpIOZPUUKrBW,1234,60,0.219,0.71,0.491,1.99e-06,2,0.0859,-7.382,1,0.0504,109.933,0.638
191,Films About Ghosts: The Best Of...,1eONXsSid0vxSPTt7zpImA,Counting Crows,0vEsuISMWAKNctLlUAhSZC,225426,1oJSAzNyTUCm36zhFYMcAZ,Big Yellow Taxi,50,0.00321,0.685,0.878,0.0,1,0.233,-4.346,1,0.0557,88.027,0.855
192,Evolve,33pt9HBdGlAbRGBHQgsZsU,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,187146,1zB4vmk8tFRmM9UULNzbLB,Thunder,86,0.00671,0.605,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,0.288
193,Lights Out,7EeXlp6rdj7623162lm1yK,Ingrid Michaelson,2vm8GdHyrJh2O2MfbQFYG0,221413,14sAMwqbuFDSlLKmVBD9MI,Girls Chase Boys,60,0.031,0.473,0.82,1.55e-05,8,0.0414,-5.702,1,0.0408,84.893,0.678
194,How To Save A Life,1IM3GwptCGYjRkzCBolyFK,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,236266,1N62wozuHCvczCkY4QidpP,Over My Head (Cable Car),70,0.022,0.592,0.729,0.0,8,0.0653,-4.156,1,0.0448,116.03,0.709
195,All That You Can't Leave Behind,7a5U0GPoAvT3gvEY66FRuN,U2,51Blml2LZPmy7TTiAg47vQ,273466,1klDPm7SfsS32hl7KHV9iy,Stuck In A Moment You Can't Get Out Of,64,0.407,0.526,0.665,0.000271,4,0.169,-4.997,1,0.0243,158.493,0.285
